Gene_names,log2FoldChange,padj
gene-HMPREF1261_RS01185,-0.278354993519921,0.617291851434325
gene-HMPREF1261_RS01695,-0.278440801171347,7.77514564021149E-05
gene-HMPREF1261_RS07495,-0.279688403479271,0.198663598227594
gene-HMPREF1261_RS05630,-0.280711974836167,0.025555993444619
gene-HMPREF1261_RS08980,-0.280722401741327,0.000237207437966
gene-HMPREF1261_RS11090,-0.283167671288128,0.237051629046396
gene-HMPREF1261_RS10975,-0.283188266377932,0.539985951180435
gene-HMPREF1261_RS04215,-0.283579727183559,0.044280956116074
gene-HMPREF1261_RS07765,-0.28386376695133,0.000989962850928
gene-HMPREF1261_RS01665,-0.285445276231132,0.00834296950589
gene-HMPREF1261_RS00335,-0.286336382291866,0.375778371051899
gene-HMPREF1261_RS05720,-0.287647462124972,0.723832264014524
gene-HMPREF1261_RS08940,-0.288355911257264,0.027038895822416
gene-HMPREF1261_RS13045,-0.288775009825508,0.524047920601278
gene-HMPREF1261_RS04905,-0.289400303650903,0.22133335009025
gene-HMPREF1261_RS11605,-0.290376586262298,4.91647892940697E-05
gene-HMPREF1261_RS05620,-0.291900085673511,0.001105500510167
gene-HMPREF1261_RS03565,-0.2928803744805,0.000780025150977
gene-HMPREF1261_RS00585,-0.293414088392953,0.038057313939396
gene-HMPREF1261_RS07730,-0.293759045148048,0.000710830639789
gene-HMPREF1261_RS04930,-0.294025259211681,0.050659561855895
gene-HMPREF1261_RS01675,-0.294786215627697,0.029838394735779
gene-HMPREF1261_RS10980,-0.295688026378232,0.248790409986649
gene-HMPREF1261_RS07390,-0.296042138022775,0.004622990534264
gene-HMPREF1261_RS07820,-0.296244175342219,0.004631897283267
gene-HMPREF1261_RS09880,-0.296302031242514,0.000208436036068
gene-HMPREF1261_RS01245,-0.296735831052507,7.88697573968822E-06
gene-HMPREF1261_RS11660,-0.298420128031703,0.006002241537087
gene-HMPREF1261_RS10205,-0.29873289660974,0.007454213393231
gene-HMPREF1261_RS02875,-0.299398220371783,0.112958081920729
gene-HMPREF1261_RS06055,-0.299555723892017,0.495030343473991
gene-HMPREF1261_RS01435,-0.299928210976465,0.00178769135011
gene-HMPREF1261_RS11145,-0.301226373300476,0.020148080107346
gene-HMPREF1261_RS04560,-0.301517463895645,1.3674649360524E-05
gene-HMPREF1261_RS07970,-0.302058577281058,0.308388509219149
gene-HMPREF1261_RS09085,-0.302215218535455,0.028921417998677
gene-HMPREF1261_RS00770,-0.302647297042203,8.95776498804743E-05
gene-HMPREF1261_RS00960,-0.303422927472031,0.003942516176557
gene-HMPREF1261_RS04320,-0.305303006077329,1.70048874424701E-06
gene-HMPREF1261_RS06885,-0.305791398405914,5.03015664490776E-06
gene-HMPREF1261_RS03335,-0.306608988072975,0.001773974159246
gene-HMPREF1261_RS06760,-0.307444721764526,0.005622385099877
gene-HMPREF1261_RS07380,-0.307893149318978,0.004237964208257
gene-HMPREF1261_RS04890,-0.309053811606991,0.041404433211293
gene-HMPREF1261_RS13100,-0.309891515469313,0.014747692424625
gene-HMPREF1261_RS10105,-0.310319507657752,0.004672970015909
gene-HMPREF1261_RS07660,-0.312093452750624,0.040428861762605
gene-HMPREF1261_RS00980,-0.315468485053401,0.414325374625581
gene-HMPREF1261_RS01915,-0.315504836076466,0.134437038794931
gene-HMPREF1261_RS07385,-0.315652022172279,0.010213612412553
gene-HMPREF1261_RS01220,-0.316165602158932,0.000211322343798
gene-HMPREF1261_RS06195,-0.316860767114531,0.032324180400971
gene-HMPREF1261_RS11010,-0.318733882230394,0.643313893566355
gene-HMPREF1261_RS02980,-0.318877617304871,0.00014226947697
gene-HMPREF1261_RS08725,-0.319234207421629,2.09903068899843E-05
gene-HMPREF1261_RS04620,-0.319339389762509,0.621511521262754
gene-HMPREF1261_RS08770,-0.319397912407725,0.000610011474878
gene-HMPREF1261_RS02090,-0.319680783604376,0.413629530597114
gene-HMPREF1261_RS11735,-0.319706559066996,0.000264087441916
gene-HMPREF1261_RS09105,-0.320067540134008,0.000423082388743
gene-HMPREF1261_RS01810,-0.32057699988079,0.25770656528488
gene-HMPREF1261_RS10470,-0.321276786111263,6.50391156385019E-06
gene-HMPREF1261_RS00390,-0.321679572565656,0.219492442850195
gene-HMPREF1261_RS07060,-0.322657427530139,0.007974748302921
gene-HMPREF1261_RS06565,-0.323997257903737,2.2320627355856E-06
gene-HMPREF1261_RS01845,-0.324303551181253,0.08496885196549
gene-HMPREF1261_RS07460,-0.325595313967988,0.402950641424378
gene-HMPREF1261_RS08905,-0.326000490794676,0.001512933749361
gene-HMPREF1261_RS08685,-0.327709419174913,0.000172364356676
gene-HMPREF1261_RS07705,-0.328468110473229,0.000676599688889
gene-HMPREF1261_RS10870,-0.329904261238957,2.50078590133819E-05
gene-HMPREF1261_RS08660,-0.330071806002581,4.29709478336118E-05
gene-HMPREF1261_RS06775,-0.330404672981833,3.99983810821829E-05
gene-HMPREF1261_RS11975,-0.331269780867245,0.158755977156254
gene-HMPREF1261_RS04910,-0.332515297542886,0.005996916287073
gene-HMPREF1261_RS11255,-0.333161368384811,0.001533123040709
gene-HMPREF1261_RS03020,-0.334419444177537,0.000707956749397
gene-HMPREF1261_RS08840,-0.335321927039018,0.002750746128452
gene-HMPREF1261_RS01980,-0.33588319130298,0.012653669472711
gene-HMPREF1261_RS04790,-0.336283832604806,2.6238579117564E-05
gene-HMPREF1261_RS02415,-0.336862750182882,0.001221824731956
gene-HMPREF1261_RS04125,-0.339061303251776,0.005545736565906
gene-HMPREF1261_RS10665,-0.339139469892475,0.200364425180189
gene-HMPREF1261_RS07685,-0.33976800453693,0.000132283084734
gene-HMPREF1261_RS06210,-0.340305516445321,5.9462477716067E-05
gene-HMPREF1261_RS07370,-0.34031025708261,0.012145598069457
gene-HMPREF1261_RS07395,-0.340895679337835,0.000121380531289
gene-HMPREF1261_RS11215,-0.341176021195205,0.386348662261839
gene-HMPREF1261_RS10240,-0.341371656838255,2.95073847752563E-06
gene-HMPREF1261_RS11275,-0.341787182691561,2.7418443189471E-05
gene-HMPREF1261_RS00635,-0.345075865088271,0.086046565804289
gene-HMPREF1261_RS05625,-0.346040109922038,0.01364361733745
gene-HMPREF1261_RS00525,-0.346647171610537,0.004702235253288
gene-HMPREF1261_RS11250,-0.346794699618338,3.79614500467742E-05
gene-HMPREF1261_RS05745,-0.346956957547099,0.000110336414999
gene-HMPREF1261_RS06360,-0.347229588765517,2.32929698337286E-05
gene-HMPREF1261_RS03585,-0.34786922510671,0.022239012789066
gene-HMPREF1261_RS05080,-0.348089879433382,3.23921065376425E-05
gene-HMPREF1261_RS01405,-0.348291122029967,0.000145102134731
gene-HMPREF1261_RS10000,-0.348398286623683,0.008817591965352
gene-HMPREF1261_RS04430,-0.349743907508318,0.003906768118697
gene-HMPREF1261_RS06800,-0.350182441771759,0.137347568580777
gene-HMPREF1261_RS10085,-0.350202253296813,0.001605916520019
gene-HMPREF1261_RS08470,-0.350420774839989,0.857835282131042
gene-HMPREF1261_RS01300,-0.351107303296211,6.48704443768847E-07
gene-HMPREF1261_RS02365,-0.351155877922473,0.005405172501485
gene-HMPREF1261_RS06825,-0.351739565921997,0.036002313574434
gene-HMPREF1261_RS12265,-0.352695382230983,0.001325089602494
gene-HMPREF1261_RS07675,-0.353427249962274,0.08828928038589
gene-HMPREF1261_RS08015,-0.353427392703601,7.00168088012422E-06
gene-HMPREF1261_RS07720,-0.353679500295807,1.17703704907311E-06
gene-HMPREF1261_RS01235,-0.356250933592172,5.27231337158504E-08
gene-HMPREF1261_RS10080,-0.356295989378572,0.000104175102077
gene-HMPREF1261_RS06320,-0.356748104643175,9.2580048863595E-05
gene-HMPREF1261_RS00250,-0.356789177175204,0.000258182525828
gene-HMPREF1261_RS10460,-0.356925630126019,0.033851295158963
gene-HMPREF1261_RS09875,-0.358210838699255,0.000563037080505
gene-HMPREF1261_RS06505,-0.359401943515298,0.003996816507852
gene-HMPREF1261_RS09235,-0.360820785174081,5.33761572636629E-07
gene-HMPREF1261_RS06180,-0.36126251506912,4.78119641119291E-06
gene-HMPREF1261_RS10745,-0.363700392116028,0.00749491522976
gene-HMPREF1261_RS13025,-0.364194555064406,0.015034586318632
gene-HMPREF1261_RS10540,-0.364285830607728,0.050424098294622
gene-HMPREF1261_RS03815,-0.364405950258521,0.037817515819556
gene-HMPREF1261_RS00360,-0.365336586017129,0.037818088984912
gene-HMPREF1261_RS12160,-0.365747259745284,8.72062655158279E-05
gene-HMPREF1261_RS08405,-0.366535440848296,0.000429777426822
gene-HMPREF1261_RS08945,-0.366870682961457,0.00062526200637
gene-HMPREF1261_RS05665,-0.366876632595626,4.43951303628262E-07
gene-HMPREF1261_RS09000,-0.367094029405186,9.6723213599463E-07
gene-HMPREF1261_RS01440,-0.367486271108317,0.065628575597
gene-HMPREF1261_RS05045,-0.367726601459041,0.001738578207334
gene-HMPREF1261_RS03865,-0.369025850087824,0.002545871559853
gene-HMPREF1261_RS00520,-0.373842709265612,0.024892807681998
gene-HMPREF1261_RS07215,-0.374510814457175,1.18156574086004E-08
gene-HMPREF1261_RS01940,-0.374681855895455,2.6858749868776E-05
gene-HMPREF1261_RS00310,-0.37602429550959,0.063734826598639
gene-HMPREF1261_RS11860,-0.376451558092681,0.079824937244106
gene-HMPREF1261_RS04135,-0.37678877114464,0.017969337748181
gene-HMPREF1261_RS06355,-0.377320083600658,1.15973448759302E-06
gene-HMPREF1261_RS06820,-0.37936950265073,0.238171753327869
gene-HMPREF1261_RS00955,-0.380191953656911,2.06957144069521E-05
gene-HMPREF1261_RS05380,-0.380671634579524,0.000682048543643
gene-HMPREF1261_RS07975,-0.381423596999142,3.00366599959684E-07
gene-HMPREF1261_RS11040,-0.381971955218191,0.782481524300349
gene-HMPREF1261_RS03475,-0.38279633892284,1.74103948309818E-06
gene-HMPREF1261_RS01670,-0.383030281126656,1.53880929105175E-05
gene-HMPREF1261_RS09920,-0.384714293968496,0.002312436806791
gene-HMPREF1261_RS02150,-0.385827462165098,0.003497387083736
gene-HMPREF1261_RS01135,-0.386203961664818,0.003280830363901
gene-HMPREF1261_RS10575,-0.386419864980814,9.35562406675765E-07
gene-HMPREF1261_RS06735,-0.386524649826012,1.40888914622154E-06
gene-HMPREF1261_RS04750,-0.386579631418999,2.41115422101473E-05
gene-HMPREF1261_RS06780,-0.387771139031594,0.000664204860311
gene-HMPREF1261_RS00020,-0.388181452348557,0.000833499020142
gene-HMPREF1261_RS04555,-0.388356416651736,1.85777324201097E-05
gene-HMPREF1261_RS07475,-0.390964408063854,0.00253712439826
gene-HMPREF1261_RS05025,-0.391262551644437,6.79923548396028E-06
gene-HMPREF1261_RS07295,-0.391441523534032,6.72850253416699E-08
gene-HMPREF1261_RS12495,-0.392479751155703,1.69033536469318E-06
gene-HMPREF1261_RS09995,-0.39523517265445,0.000615209565672
gene-HMPREF1261_RS10680,-0.395744356727592,0.000518152038746
gene-HMPREF1261_RS11925,-0.395835814729913,5.77978124802938E-07
gene-HMPREF1261_RS00325,-0.396475586969831,0.079315722276827
gene-HMPREF1261_RS09850,-0.396862704615645,0.105128545360481
gene-HMPREF1261_RS00805,-0.398133136760586,0.001766141375836
gene-HMPREF1261_RS07640,-0.398408119217227,2.18933854675519E-06
gene-HMPREF1261_RS02735,-0.400544226870256,0.000260590351902
gene-HMPREF1261_RS11240,-0.400728655655925,3.2176195817307E-07
gene-HMPREF1261_RS00625,-0.403989562756872,0.00079281864593
gene-HMPREF1261_RS07270,-0.404690996763972,4.85253556067352E-05
gene-HMPREF1261_RS02805,-0.405233960871769,6.96768488591075E-06
gene-HMPREF1261_RS11210,-0.405580373497762,0.0107727858587
gene-HMPREF1261_RS11430,-0.407705723367178,0.081567409598849
gene-HMPREF1261_RS09690,-0.40851360169934,9.93389010736596E-09
gene-HMPREF1261_RS02620,-0.409679016356268,0.59987916442638
gene-HMPREF1261_RS11120,-0.411392238275091,5.11071152963833E-09
gene-HMPREF1261_RS11995,-0.412126989054436,3.23982911758412E-05
gene-HMPREF1261_RS08050,-0.412825420465383,1.11541911096568E-09
gene-HMPREF1261_RS11100,-0.413779949084005,1.20334498136086E-06
gene-HMPREF1261_RS06635,-0.414581527691132,0.000230302578153
gene-HMPREF1261_RS01215,-0.416719507784178,4.86527167583392E-08
gene-HMPREF1261_RS10255,-0.417191724609607,0.011642212517552
gene-HMPREF1261_RS09685,-0.417703111791955,0.172729153795256
gene-HMPREF1261_RS11730,-0.419914507999676,0.000129352123936
gene-HMPREF1261_RS07035,-0.420486672625918,4.28914039721948E-07
gene-HMPREF1261_RS10155,-0.421275335854846,9.14908499406561E-06
gene-HMPREF1261_RS03590,-0.422114882767046,0.825380808879222
gene-HMPREF1261_RS04475,-0.422211620459689,0.184474389548032
gene-HMPREF1261_RS12115,-0.422231032951331,0.242982967462999
gene-HMPREF1261_RS11280,-0.422545777254047,6.55278931348498E-10
gene-HMPREF1261_RS08635,-0.42360802599035,5.30856294602091E-06
gene-HMPREF1261_RS11640,-0.425901202025985,0.003024132782328
gene-HMPREF1261_RS01030,-0.426099839985882,0.000113092281047
gene-HMPREF1261_RS10485,-0.426471461008782,7.23707281447842E-09
gene-HMPREF1261_RS01785,-0.426763647369938,3.66597647480312E-08
gene-HMPREF1261_RS07715,-0.427013241744672,4.77594208491411E-08
gene-HMPREF1261_RS10110,-0.427021902798254,0.0230531603152
gene-HMPREF1261_RS08735,-0.42715337100206,1.42173079642173E-07
gene-HMPREF1261_RS10050,-0.427534983917924,4.27752420075988E-06
gene-HMPREF1261_RS07695,-0.428932274424933,3.43403901655935E-07
gene-HMPREF1261_RS09640,-0.429380118792805,8.57532552826763E-06
gene-HMPREF1261_RS08455,-0.430777843986186,0.693523436593035
gene-HMPREF1261_RS02975,-0.431855997245873,2.39244378736565E-06
gene-HMPREF1261_RS11965,-0.431993840215212,0.014012030466186
gene-HMPREF1261_RS08195,-0.432289013331857,1.97291901612417E-05
gene-HMPREF1261_RS00160,-0.433074799896402,1.9894667356523E-08
gene-HMPREF1261_RS03980,-0.433635691930027,0.000172364356676
gene-HMPREF1261_RS01730,-0.433696777227467,0.017634677203706
gene-HMPREF1261_RS06685,-0.435014440654235,0.530290452528709
gene-HMPREF1261_RS08765,-0.43986107423561,1.75266835483054E-05
gene-HMPREF1261_RS11630,-0.440195196730576,1.70386519705648E-10
gene-HMPREF1261_RS05215,-0.44032578712059,6.19832438068344E-09
gene-HMPREF1261_RS05100,-0.441770795428742,1.58552445965963E-05
gene-HMPREF1261_RS02250,-0.441884199510462,0.100991494582243
gene-HMPREF1261_RS10100,-0.442136861957076,1.16409766444484E-08
gene-HMPREF1261_RS07735,-0.443107514158348,2.65046403261247E-06
gene-HMPREF1261_RS02185,-0.445536181396319,0.478338072743564
gene-HMPREF1261_RS04595,-0.448996470902378,8.94111144490644E-05
gene-HMPREF1261_RS12935,-0.451469894506777,0.648047160693005
gene-HMPREF1261_RS09100,-0.452443606214297,3.35921675136986E-06
gene-HMPREF1261_RS00140,-0.452839680687712,1.57992630778646E-06
gene-HMPREF1261_RS01010,-0.45305733910525,6.41249199704582E-07
gene-HMPREF1261_RS01250,-0.454975091179257,5.77287884911839E-07
gene-HMPREF1261_RS11365,-0.454999509899171,0.016505800663602
gene-HMPREF1261_RS05400,-0.457492575464569,0.000118643220947
gene-HMPREF1261_RS01505,-0.457836689098941,0.000710830639789
gene-HMPREF1261_RS04880,-0.458200457685671,0.276113031613541
gene-HMPREF1261_RS08535,-0.458818022189347,0.010492415747394
gene-HMPREF1261_RS07175,-0.460676914810954,2.43406707126683E-08
gene-HMPREF1261_RS02450,-0.460689400590975,1.56756542123111E-07
gene-HMPREF1261_RS11330,-0.46249688580298,4.10291860472261E-08
gene-HMPREF1261_RS10525,-0.463339134411526,0.000259170466106
gene-HMPREF1261_RS10555,-0.463781186513889,0.023785335212277
gene-HMPREF1261_RS00680,-0.464415219779735,1.53965087840923E-05
gene-HMPREF1261_RS10520,-0.46502983971536,0.011043729097339
gene-HMPREF1261_RS09220,-0.465102622573347,0.061735844890712
gene-HMPREF1261_RS02280,-0.467666483945913,0.009242887232819
gene-HMPREF1261_RS05050,-0.468277798169364,5.41279649686348E-07
gene-HMPREF1261_RS04535,-0.468619931282102,7.48873872744261E-06
gene-HMPREF1261_RS08255,-0.469298062369335,9.09380694042173E-10
gene-HMPREF1261_RS05145,-0.469999373791632,0.01780302578659
gene-HMPREF1261_RS12650,-0.470905941392221,0.143428770755203
gene-HMPREF1261_RS08475,-0.471351110664613,3.41280038482948E-08
gene-HMPREF1261_RS07145,-0.471514637695844,2.13251179989296E-10
gene-HMPREF1261_RS04395,-0.472067790522738,3.75110490460685E-06
gene-HMPREF1261_RS13240,-0.474685341880229,0.015156031173039
gene-HMPREF1261_RS01660,-0.476201564884321,1.81779880033643E-05
gene-HMPREF1261_RS11720,-0.476536552930843,2.52892695836972E-05
gene-HMPREF1261_RS01690,-0.476739281394576,0.000432072626558
gene-HMPREF1261_RS06740,-0.478082831084108,0.00019285053855
gene-HMPREF1261_RS05905,-0.478968611609446,0.018874443623101
gene-HMPREF1261_RS08760,-0.482573439711325,6.11784271002471E-05
gene-HMPREF1261_RS00755,-0.482582832654325,6.29717331275796E-10
gene-HMPREF1261_RS03190,-0.483470927981681,0.802253783726042
gene-HMPREF1261_RS10935,-0.484123115249578,0.615173760806864
gene-HMPREF1261_RS04240,-0.485288895814345,4.54194865679297E-11
gene-HMPREF1261_RS10790,-0.487453603013377,1.50081598856732E-05
gene-HMPREF1261_RS05000,-0.489208549231815,8.34536894337356E-09
gene-HMPREF1261_RS04460,-0.490694607944923,1.00857258532252E-10
gene-HMPREF1261_RS04005,-0.490920017613433,2.92939966569153E-06
gene-HMPREF1261_RS00055,-0.493945885251103,0.767261120415502
gene-HMPREF1261_RS07725,-0.493985032577382,2.140738315931E-09
gene-HMPREF1261_RS03125,-0.495653576342052,0.099201584651474
gene-HMPREF1261_RS11600,-0.495681123058086,3.57419213723443E-07
gene-HMPREF1261_RS10035,-0.497327675837716,1.19198579897031E-11
gene-HMPREF1261_RS09445,-0.497366962890106,2.68656054692257E-11
gene-HMPREF1261_RS11685,-0.498883481591302,0.000478683680234
gene-HMPREF1261_RS04495,-0.500860201245096,0.018659591984384
gene-HMPREF1261_RS09980,-0.501116651308232,0.027301043691064
gene-HMPREF1261_RS05420,-0.501745251538844,2.27651431382277E-10
gene-HMPREF1261_RS02810,-0.505213633068847,2.14751570228548E-10
gene-HMPREF1261_RS04280,-0.508179289652993,5.16948409004808E-16
gene-HMPREF1261_RS04870,-0.509182145046454,3.79738067223052E-05
gene-HMPREF1261_RS03640,-0.510172483621755,7.23707281447842E-09
gene-HMPREF1261_RS08510,-0.510941663239542,2.6858749868776E-05
gene-HMPREF1261_RS00550,-0.511749676605566,0.052719111930895
gene-HMPREF1261_RS05655,-0.512006510713185,2.72987893120962E-06
gene-HMPREF1261_RS03015,-0.512446982946345,4.29200113738314E-09
gene-HMPREF1261_RS10290,-0.51272286280721,3.24186612631987E-07
gene-HMPREF1261_RS09770,-0.513457462747947,1.89361519088444E-05
gene-HMPREF1261_RS08240,-0.513904277965824,1.17936065956909E-07
gene-HMPREF1261_RS03740,-0.515201999933468,2.27195344912804E-05
gene-HMPREF1261_RS08045,-0.515824510460653,1.29586086331943E-07
gene-HMPREF1261_RS13150,-0.516433017512609,0.722863205182891
gene-HMPREF1261_RS02420,-0.518107774962839,5.3068681959208E-09
gene-HMPREF1261_RS00225,-0.519008170580959,6.35603986181528E-05
gene-HMPREF1261_RS06020,-0.519866282077521,4.77576269312708E-08
gene-HMPREF1261_RS11335,-0.519880260069854,1.20741211904257E-07
gene-HMPREF1261_RS10685,-0.520887883707915,0.135391814496483
gene-HMPREF1261_RS11355,-0.52097656273277,0.017946713831962
gene-HMPREF1261_RS09625,-0.521102217577626,0.000182052044782
gene-HMPREF1261_RS06265,-0.521874469573711,1.33845475814199E-09
gene-HMPREF1261_RS08210,-0.522986702395156,0.277033756910742
gene-HMPREF1261_RS08995,-0.526555429427531,3.24640780451015E-06
gene-HMPREF1261_RS10040,-0.529993841541118,3.01206646097228E-13
gene-HMPREF1261_RS09110,-0.530059316841391,1.22621006241014E-09
gene-HMPREF1261_RS08505,-0.531458634001949,2.27195344912804E-05
gene-HMPREF1261_RS09080,-0.53262249434322,0.711793595219763
gene-HMPREF1261_RS07435,-0.53273762856733,4.4084327787708E-10
gene-HMPREF1261_RS03415,-0.532823636606236,6.34706785395444E-06
gene-HMPREF1261_RS08410,-0.533941908950263,2.89191864675207E-06
gene-HMPREF1261_RS03345,-0.534453909115037,9.39430705856677E-07
gene-HMPREF1261_RS03550,-0.534539333093984,0.006000509949111
gene-HMPREF1261_RS12080,-0.536400137532517,4.40176964120376E-12
gene-HMPREF1261_RS11190,-0.536602196267797,0.030443623735877
gene-HMPREF1261_RS00855,-0.537103555273881,0.028926938054541
gene-HMPREF1261_RS06490,-0.538117080250581,8.69441867813792E-05
gene-HMPREF1261_RS05820,-0.538267868682383,2.38706698467158E-07
gene-HMPREF1261_RS11420,-0.538650055165427,8.35927094767751E-13
gene-HMPREF1261_RS07690,-0.538927342029423,7.33778263791821E-06
gene-HMPREF1261_RS00745,-0.539068597552412,0.001174628732287
gene-HMPREF1261_RS02970,-0.539406447119431,1.53734007103347E-12
gene-HMPREF1261_RS00345,-0.539865634966832,8.81171758667298E-08
gene-HMPREF1261_RS07455,-0.540883936982261,0.192696242157873
gene-HMPREF1261_RS10715,-0.54093132572248,3.91626524132973E-16
gene-HMPREF1261_RS10930,-0.541275629794096,0.31199157639008
gene-HMPREF1261_RS04185,-0.541444504788258,1.19848527874987E-10
gene-HMPREF1261_RS05615,-0.542615338889341,4.27823206245155E-08
gene-HMPREF1261_RS07205,-0.542630974474582,7.73581828652947E-06
gene-HMPREF1261_RS03385,-0.54352622617415,0.000266440302943
gene-HMPREF1261_RS00665,-0.545752543425496,1.87229112874499E-08
gene-HMPREF1261_RS09975,-0.545895058435709,6.10697762859463E-09
gene-HMPREF1261_RS08160,-0.547060237651553,0.000305946574136
gene-HMPREF1261_RS11565,-0.547766987327763,1.28587059276301E-06
gene-HMPREF1261_RS04045,-0.54918973951426,0.001651655249599
gene-HMPREF1261_RS05990,-0.549242037699433,0.006656033861138
gene-HMPREF1261_RS07760,-0.549852337058551,2.91691426271796E-11
gene-HMPREF1261_RS06145,-0.550478785855333,2.75696956282498E-11
gene-HMPREF1261_RS05390,-0.55245971551771,7.82025644088883E-08
gene-HMPREF1261_RS01375,-0.553468897060445,4.28837952555984E-07
gene-HMPREF1261_RS06655,-0.554624645091124,6.37178621377855E-08
gene-HMPREF1261_RS08435,-0.555015080330336,9.46499915181878E-05
gene-HMPREF1261_RS09710,-0.556118950347462,3.31525068192795E-05
gene-HMPREF1261_RS07840,-0.559841376917375,0.168454679103743
gene-HMPREF1261_RS08000,-0.561344288020252,5.25168646205592E-13
gene-HMPREF1261_RS06125,-0.5617797765048,6.61526886697074E-05
gene-HMPREF1261_RS00030,-0.562550414332739,0.000141542689207
gene-HMPREF1261_RS05385,-0.564468916042843,4.86451305552431E-05
gene-HMPREF1261_RS07155,-0.56474118971268,0.007629061717313
gene-HMPREF1261_RS01935,-0.566356649246822,1.86822235820262E-12
gene-HMPREF1261_RS09695,-0.567604034054984,1.02854750007818E-12
gene-HMPREF1261_RS12830,-0.568608800551342,7.47091857385236E-08
gene-HMPREF1261_RS02830,-0.569273144599024,0.027260810810366
gene-HMPREF1261_RS06245,-0.570612999491622,0.722863205182891
gene-HMPREF1261_RS11235,-0.570972401491466,1.09890077143828E-12
gene-HMPREF1261_RS10740,-0.571129434609485,0.03357228695741
gene-HMPREF1261_RS05985,-0.571724781807295,2.4189620129979E-07
gene-HMPREF1261_RS05440,-0.572086655417943,7.33782164361131E-12
gene-HMPREF1261_RS06770,-0.573682115320625,6.04782136663147E-19
gene-HMPREF1261_RS04455,-0.574034109373789,8.41505616072962E-16
gene-HMPREF1261_RS09310,-0.574716725672911,0.000126655363361
gene-HMPREF1261_RS11085,-0.575984646182296,5.52499466897581E-06
gene-HMPREF1261_RS12410,-0.577526274536555,0.357046188355301
gene-HMPREF1261_RS04465,-0.577603492679441,2.2160645088303E-15
gene-HMPREF1261_RS10345,-0.578640056378054,1.10682793777063E-06
gene-HMPREF1261_RS09680,-0.580047490792248,1.20627377114726E-07
gene-HMPREF1261_RS07800,-0.582007713874971,6.34430066381387E-12
gene-HMPREF1261_RS01260,-0.58212163685772,2.12223925478698E-05
gene-HMPREF1261_RS10550,-0.584944708231484,1.28054439895179E-10
gene-HMPREF1261_RS11525,-0.585105597358868,5.42360474974149E-14
gene-HMPREF1261_RS09095,-0.586594771789019,2.98098156017113E-08
gene-HMPREF1261_RS10490,-0.586816686320616,1.48244969353787E-05
gene-HMPREF1261_RS06675,-0.587465368926911,4.30806910843976E-11
gene-HMPREF1261_RS05105,-0.587759163033008,0.001395240925085
gene-HMPREF1261_RS04160,-0.587919971524116,2.46079720531902E-11
gene-HMPREF1261_RS02640,-0.587928544499127,0.019500130875101
gene-HMPREF1261_RS00120,-0.59098390731398,1.23026370354652E-06
gene-HMPREF1261_RS01735,-0.591254900422264,0.006101159906564
gene-HMPREF1261_RS01100,-0.59126547344576,0.000161225150599
gene-HMPREF1261_RS08205,-0.592253173637096,6.36684392460257E-06
gene-HMPREF1261_RS06305,-0.592277212395733,0.000245992473336
gene-HMPREF1261_RS06940,-0.592832578624434,0.140229819214061
gene-HMPREF1261_RS05450,-0.593989867223051,1.04666518780384E-13
gene-HMPREF1261_RS13005,-0.5975775159694,0.00247688215715
gene-HMPREF1261_RS00300,-0.599363427682672,5.51842490765649E-07
gene-HMPREF1261_RS11290,-0.599495575862404,3.35848952564826E-12
gene-HMPREF1261_RS10235,-0.599573832142146,9.8297479427554E-16
gene-HMPREF1261_RS05415,-0.599619879193174,4.64540542232783E-07
gene-HMPREF1261_RS05730,-0.600833401191434,3.19210636546018E-08
gene-HMPREF1261_RS10315,-0.601323589339272,4.02882892571801E-08
gene-HMPREF1261_RS03535,-0.603172197029986,0.518464021133076
gene-HMPREF1261_RS01265,-0.606321556943687,2.46976035231107E-13
gene-HMPREF1261_RS06990,-0.607057064146702,2.76314963809889E-07
gene-HMPREF1261_RS04255,-0.611887075064363,3.08879033648874E-06
gene-HMPREF1261_RS08955,-0.611981829872046,2.03432386193228E-19
gene-HMPREF1261_RS11520,-0.614224183188911,1.07599037425635E-07
gene-HMPREF1261_RS05860,-0.614459164811792,0.035986750905955
gene-HMPREF1261_RS07860,-0.614743818083956,1.36478564113876E-18
gene-HMPREF1261_RS02255,-0.617196996055563,0.006653630345069
gene-HMPREF1261_RS00350,-0.619324265320426,4.21045133323186E-10
gene-HMPREF1261_RS04145,-0.619791661115015,0.692062140204048
gene-HMPREF1261_RS08190,-0.620932859185197,7.31602422080749E-06
gene-HMPREF1261_RS11185,-0.62169353065583,0.01176943494201
gene-HMPREF1261_RS06865,-0.622360230081199,0.151686326046361
gene-HMPREF1261_RS00875,-0.623885319949921,1.48167911304383E-21
gene-HMPREF1261_RS02480,-0.624075584325561,0.045366913318077
gene-HMPREF1261_RS00565,-0.624248108626185,0.226294576080721
gene-HMPREF1261_RS09730,-0.625756774143634,4.28461995851516E-05
gene-HMPREF1261_RS10375,-0.626478235940543,0.000144473088398
gene-HMPREF1261_RS11625,-0.627214526911397,5.61400220731968E-18
gene-HMPREF1261_RS03780,-0.628110758389774,0.112457355221958
gene-HMPREF1261_RS02625,-0.632197901455341,0.335299740812479
gene-HMPREF1261_RS12455,-0.632868406365567,0.403980281358746
gene-HMPREF1261_RS06455,-0.63388765527804,9.92334570531702E-10
gene-HMPREF1261_RS08495,-0.63760428080883,3.55784391817827E-12
